address,season,year,sq_ft,org,clc_group
801 N 19TH ST,,,23770,CLC,FNDC
1306 N 19TH ST,,,1224,CLC,FNDC
821 N 19TH ST,,,41868,CLC,FNDC
1500 N 19TH ST,,,1460,CLC,FNDC
1514 N 19TH ST,,,1745,CLC,FNDC
1850 N 19TH ST,,,1421,CLC,FNDC
857 N 20TH ST,,,1321,CLC,FNDC
919 N 20TH ST,,,1694,CLC,FNDC
1435 N 20TH ST,,,1060,CLC,FNDC
1828 N 21ST ST,,,1402,CLC,FNDC
1910 N 21ST ST,,,1584,CLC,FNDC
852 N CARLISLE ST,,,907,CLC,FNDC
866 FIELD ST,,,624,CLC,FNDC
872 FIELD ST,,,522,CLC,FNDC
843 LELAND ST,,,855,CLC,FNDC
1925 NICHOLAS ST,,,757,CLC,FNDC
1420 POPLAR ST,,,2640,CLC,FNDC
1534 W STILES ST,,,928,CLC,FNDC
2350 TURNER ST,,,798,CLC,FNDC
1833 N VAN PELT ST,,,1402,CLC,FNDC
1837 N VAN PELT ST,,,1402,CLC,FNDC
1708 MASTER ST,,,2200,CLC,FNDC
618 W YORK ST,,,1320,CLC,Iglesias Unidas
1725 N 26TH ST,,,990,CLC,MWFHE
1747 N 26TH ST,,,1094,CLC,MWFHE
1749 N 26TH ST,,,990,CLC,MWFHE
1937 N 32ND ST,,,1261,CLC,MWFHE
1938 N 32ND ST,,,1152,CLC,MWFHE
2703 JEFFERSON ST,,,720,CLC,MWFHE
2539 W OXFORD ST,,,1054,CLC,MWFHE
2613 W OXFORD ST,,,1330,CLC,MWFHE
2619 W OXFORD ST,,,1405,CLC,MWFHE
2615-17 W OXFORD ST,,,2660,CLC,MWFHE
2621 W OXFORD ST,,,1330,CLC,MWFHE
2722 W OXFORD ST,,,1467,CLC,MWFHE
2638 W OXFORD ST,,,783,CLC,MWFHE
2604 W MONTGOMERY AVE,,,1254,CLC,MWFHE
2623 W MONTGOMERY AVE,,,1184,CLC,MWFHE
3128 CLIFFORD ST,,,1454,CLC,MWFHE
3116 CLIFFORD ST,,,1454,CLC,MWFHE
3106 CLIFFORD ST,,,1454,CLC,MWFHE
1816 N MARSTON ST,,,584,CLC,MWFHE
1819 N NEWKIRK ST,,,885,CLC,MWFHE
1821 N MARSTON ST,,,591,CLC,MWFHE
1833 N MARSTON ST,,,588,CLC,MWFHE
1837 N MARSTON ST,,,588,CLC,MWFHE
1839 N MARSTON ST,,,588,CLC,MWFHE
1841 N MARSTON ST,,,588,CLC,MWFHE
1843 N MARSTON ST,,,588,CLC,MWFHE
1851 N MARSTON ST,,,588,CLC,MWFHE
1850 N MARSTON ST,,,581,CLC,MWFHE
1725 N 25TH ST,,,1085,CLC,MWFHE
1718 N 25TH ST,,,1121,CLC,MWFHE
1710 N 25TH ST,,,1128,CLC,MWFHE
2418 CLIFFORD ST,,,1240,CLC,MWFHE
2411 CLIFFORD ST,,,792,CLC,MWFHE
1930 N 24TH ST,,,1007,CLC,MWFHE
2433 CLIFFORD ST,,,1350,CLC,MWFHE
3858 N CAMAC ST,,,812,CLC,NTCDC
3722 N DELHI ST,,,720,CLC,NTCDC
1321 W AIRDRIE ST,,,1750,CLC,NTCDC
3746 N PARK AVE,,,1200,CLC,NTCDC
3748 N PARK AVE,,,1200,CLC,NTCDC
1442 W YORK ST,,,1084,CLC,ODAAT
2345 N 15TH ST,,,1510,CLC,ODAAT
2314 N SYDENHAM ST,,,1022,CLC,ODAAT
2316 N SYDENHAM ST,,,1030,CLC,ODAAT
2318 N SYDENHAM ST,,,1023,CLC,ODAAT
2322 N SYDENHAM ST,,,1014,CLC,ODAAT
2324 N SYDENHAM ST,,,3132,CLC,ODAAT
2320 N SYDENHAM ST,,,1057,CLC,ODAAT
2334 N 16TH ST,,,1403,CLC,ODAAT
2336 N 16TH ST,,,1618,CLC,ODAAT
2245 N 17TH ST,,,1098,CLC,ODAAT
2602 N 22ND ST,,,1237,CLC,ODAAT
2410 W SERGEANT ST,,,762,CLC,ODAAT
2603 N 24TH ST,,,931,CLC,ODAAT
2310 N 25TH ST,,,906,CLC,ODAAT
2450 N 26TH ST,,,790,CLC,ODAAT
2640 N 26TH ST,,,639,CLC,ODAAT
2611 W ARIZONA ST,,,616,CLC,ODAAT
2611 W DAUPHIN ST,,,1613,CLC,ODAAT
2613 W DAUPHIN ST,,,1325,CLC,ODAAT
2365 N BOUVIER ST,,,675,CLC,ODAAT
2631 W OAKDALE ST,,,588,CLC,ODAAT
2600 W OAKDALE ST,,,783,CLC,ODAAT
2367 N BOUVIER ST,,,675,CLC,ODAAT
2342 N 26TH ST,,,912,CLC,ODAAT
2745 W YORK ST,,,744,CLC,ODAAT
2520 W YORK ST,,,840,CLC,ODAAT
2522 W YORK ST,,,912,CLC,ODAAT
1650 W SUSQUEHANNA AVE,,,1102,CLC,SCUPU
2201 N 18TH ST,,,1194,CLC,SCUPU
2203 N 18TH ST,,,883,CLC,SCUPU
2247 N GRATZ ST,,,633,CLC,SCUPU
2235 N 18TH ST,,,1053,CLC,SCUPU
2137 N UBER ST,,,1728,CLC,SCUPU
2149 N 21ST ST,,,1181,CLC,SCUPU
2012-22 W SUSQUEHANNA AVE,,,14400,CLC,SCUPU
2101 N WOODSTOCK ST,,,840,CLC,SCUPU
2121 W DAUPHIN ST,,,946,CLC,SCUPU
2239 PAGE ST,,,1020,CLC,SCUPU
2236 PAGE ST,,,1020,CLC,SCUPU
2107 N WOODSTOCK ST,,,840,CLC,SCUPU
2241 FONTAIN ST,,,1046,CLC,SCUPU
1308 N MARSHALL ST,,,7077,CLC,SKCP
618 CECIL B MOORE AVE,,,592,CLC,SKCP
1652 N MARSHALL ST,,,1275,CLC,SKCP
1506 N 8TH ST,,,1980,CLC,SKCP
1538 N 8TH ST,,,1725,CLC,SKCP
1415 N 8TH ST,,,1165,CLC,SKCP
1411 N 8TH ST,,,1754,CLC,SKCP
1437-39 N PERTH ST,,,1067,CLC,SKCP
1445 N PERTH ST,,,420,CLC,SKCP
1430 N FRANKLIN ST,,,1670,CLC,SKCP
1324 N FRANKLIN ST,,,1753,CLC,SKCP
1416 N FRANKLIN ST,,,1700,CLC,SKCP
428-38 MASTER ST,,,7169,CLC,SKCP
714 MASTER ST,,,546,CLC,SKCP
718 MASTER ST,,,585,CLC,SKCP
619 W GIRARD AVE,,,1872,CLC,SKCP
2520-22 N 27TH ST,,,2631,CLC,SMCDC
2449 N 28TH ST,,,924,CLC,SMCDC
2561 N 28TH ST,,,1308,CLC,SMCDC
2206 N 29TH ST,,,2029,CLC,SMCDC
2543 N 29TH ST,,,1015,CLC,SMCDC
2642 N 29TH ST,,,1061,CLC,SMCDC
2319 N 31ST ST,,,1035,CLC,SMCDC
2321 N 31ST ST,,,952,CLC,SMCDC
2350 N 31ST ST,,,798,CLC,SMCDC
2115 N 32ND ST,,,1065,CLC,SMCDC
2117 N 32ND ST,,,1065,CLC,SMCDC
2120 N 32ND ST,,,1016,CLC,SMCDC
2331-33 N 33RD ST,,,2635,CLC,SMCDC
2720 W HUNTINGDON ST,,,1125,CLC,SMCDC
2833 W CUMBERLAND ST,,,810,CLC,SMCDC
3028 W SUSQUEHANNA AVE,,,855,CLC,SMCDC
3039 W SUSQUEHANNA AVE,,,1184,CLC,SMCDC
3219 DIAMOND ST,,,2834,CLC,SMCDC
2141 N MARSTON ST,,,716,CLC,SMCDC
2920R W GORDON ST,,,476,CLC,SMCDC
3110 W DAKOTA ST,,,720,CLC,SMCDC
2459 N DOUGLAS ST,,,712,CLC,SMCDC
2451 N DOUGLAS ST,,,712,CLC,SMCDC
2534 N NAPA ST,,,700,CLC,SMCDC
2435 N NAPA ST,,,712,CLC,SMCDC
2433 N NAPA ST,,,654,CLC,SMCDC
2429 N PATTON ST,,,697,CLC,SMCDC
2437 N PATTON ST,,,700,CLC,SMCDC
2435 N PATTON ST,,,697,CLC,SMCDC
2439 N PATTON ST,,,700,CLC,SMCDC
2447 N PATTON ST,,,698,CLC,SMCDC
2441 N PATTON ST,,,700,CLC,SMCDC
2451 N PATTON ST,,,661,CLC,SMCDC
2527 N PATTON ST,,,701,CLC,SMCDC
2458 N HOLLYWOOD ST,,,816,CLC,SMCDC
2531 N HOLLYWOOD ST,,,722,CLC,SMCDC
2626 N STANLEY ST,,,700,CLC,SMCDC
2538 N CORLIES ST,,,705,CLC,SMCDC
2524 N 10TH ST,,,1188,CLC,Village
2522 N 10TH ST,,,1188,CLC,Village
2518 N 10TH ST,,,968,CLC,Village
2520 N 10TH ST,,,1188,CLC,Village
2455 N 10TH ST,,,1178,CLC,Village
2516 N 10TH ST,,,1056,CLC,Village
2439 N 10TH ST,,,992,CLC,Village
2437 N 10TH ST,,,992,CLC,Village
2314 N 10TH ST,,,1485,CLC,Village
2638 N 12TH ST,,,1272,CLC,Village
2426 N 13TH ST,,,634,CLC,Village
2626 N 12TH ST,,,1173,CLC,Village
2723 N 13TH ST,,,1483,CLC,Village
2725 N 13TH ST,,,1344,CLC,Village
2727 N 13TH ST,,,1344,CLC,Village
2729 N 13TH ST,,,1344,CLC,Village
913-21 W YORK ST,,,7461,CLC,Village
1226 W YORK ST,,,1071,CLC,Village
1131-41 W DAUPHIN ST,,,45776,CLC,Village
2250 N CAMAC ST,,,1197,CLC,Village
2541 N WARNOCK ST,,,672,CLC,Village
2543 N WARNOCK ST,,,672,CLC,Village
2549 N WARNOCK ST,,,672,CLC,Village
1008 W ARIZONA ST,,,784,CLC,Village
2545 N WARNOCK ST,,,672,CLC,Village
1012 W ARIZONA ST,,,784,CLC,Village
1014 W ARIZONA ST,,,784,CLC,Village
1210 W OAKDALE ST,,,603,CLC,Village
1212 W OAKDALE ST,,,617,CLC,Village
2604 N JESSUP ST,,,896,CLC,Village
2320 N PARK AVE,,,2140,CLC,Village
1012 W INDIANA AVE,,,965,CLC,Village
2848 N DARIEN ST,,,540,CLC,Village
2626 N DARIEN ST,,,524,CLC,Village
2619 N DARIEN ST,,,592,CLC,Village
807 W HUNTINGDON ST,,,938,CLC,Village
2621 N DARIEN ST,,,563,CLC,Village
909 W HUNTINGDON ST,,,1070,CLC,Village
2521 N 9TH ST,,,932,CLC,Village
2441 N DELHI ST,,,569,CLC,Village
1213 W SUSQUEHANNA AVE,,,1212,CLC,Village
2401 N CLARION ST,,,659,CLC,Village
2151 N PERCY ST,,,627,CLC,Village
833-37 N 15TH ST,,,1445,CLC,FNDC
844 N 16TH ST,,,552,CLC,FNDC
846 N 16TH ST,,,536,CLC,FNDC
1855 N 19TH ST,,,1119,CLC,FNDC
851 N OPAL ST,,,434,CLC,FNDC
855 N 20TH ST,,,1321,CLC,FNDC
1941 NICHOLAS ST,,,756,CLC,FNDC
1609 OGDEN ST,,,658,CLC,FNDC
1605 OGDEN ST,,,818,CLC,FNDC
1522-24 PARRISH ST,,,4880,CLC,FNDC
1600 POPLAR ST,,,1332,CLC,FNDC
1602 POPLAR ST,,,1554,CLC,FNDC
1842 POPLAR ST,,,1300,CLC,FNDC
1840 POPLAR ST,,,393,CLC,FNDC
1721 N 21ST ST,,,1292,CLC,FNDC
1723 N 21ST ST,,,1292,CLC,FNDC
3014 W OXFORD ST,,,1226,CLC,MWFHE
2606 W MONTGOMERY AVE,,,1143,CLC,MWFHE
3130 CLIFFORD ST,,,1454,CLC,MWFHE
3126 CLIFFORD ST,,,1454,CLC,MWFHE
1869 JUDSON ST,,,812,CLC,MWFHE
3745 N PARK AVE,,,1500,CLC,NTCDC
3747 N PARK AVE,,,1500,CLC,NTCDC
3749 N PARK AVE,,,1500,CLC,NTCDC
3751 N PARK AVE,,,1415,CLC,NTCDC
2112 N UBER ST,,,1728,CLC,SCUPU
1300-04 N 6TH ST,,,5490,CLC,SKCP
616 CECIL B MOORE AVE,,,1155,CLC,SKCP
1603 N MARSHALL ST,,,1235,CLC,SKCP
1320-22 N FRANKLIN ST,,,3504,CLC,SKCP
1328 N FRANKLIN ST,,,1753,CLC,SKCP
179-81 MASTER ST,,,7263,CLC,SKCP
623 W GIRARD AVE,,,1432,CLC,SKCP
3035 W DAUPHIN ST,,,1360,CLC,SMCDC
3008 W SUSQUEHANNA AVE,,,840,CLC,SMCDC
3010 W SUSQUEHANNA AVE,,,840,CLC,SMCDC
3012 W SUSQUEHANNA AVE,,,840,CLC,SMCDC
2526 N 10TH ST,,,1188,CLC,Village
2547 N 11TH ST,,,975,CLC,Village
2549 N 11TH ST,,,1056,CLC,Village
2731 N 13TH ST,,,1420,CLC,Village
2302 N FAWN ST,,,658,CLC,Village
2304 N FAWN ST,,,719,CLC,Village
2520 N ALDER ST,,,672,CLC,Village
2518 N ALDER ST,,,672,CLC,Village
2524 N ALDER ST,,,672,CLC,Village
2522 N ALDER ST,,,672,CLC,Village
2501 N WARNOCK ST,,,636,CLC,Village
2505 N WARNOCK ST,,,672,CLC,Village
2507 N WARNOCK ST,,,672,CLC,Village
2509 N WARNOCK ST,,,672,CLC,Village
2513 N WARNOCK ST,,,672,CLC,Village
2515 N WARNOCK ST,,,672,CLC,Village
2511 N WARNOCK ST,,,672,CLC,Village
2517 N WARNOCK ST,,,672,CLC,Village
2519 N WARNOCK ST,,,672,CLC,Village
2529 N WARNOCK ST,,,672,CLC,Village
2503 N WARNOCK ST,,,672,CLC,Village
2531 N WARNOCK ST,,,672,CLC,Village
2539 N WARNOCK ST,,,672,CLC,Village
2547 N WARNOCK ST,,,672,CLC,Village
2551 N WARNOCK ST,,,672,CLC,Village
1010 W ARIZONA ST,,,784,CLC,Village
1021 W NEVADA ST,,,994,CLC,Village
2525 N ALDER ST,,,706,CLC,Village
167 W CUMBERLAND ST,,,855,CLC,Iglesias Unidas
2566 HOPE ST,,,546,CLC,Iglesias Unidas
2802 N WATER ST,,,644,CLC,Iglesias Unidas
3333 MALTA ST,,,602,CLC,Iglesias Unidas
2804 N WATER ST,,,644,CLC,Iglesias Unidas
843 E HILTON ST,,,712,CLC,Iglesias Unidas
2831 N ORKNEY ST,,,494,CLC,Iglesias Unidas
2939 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
2931 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
355 E CAMBRIA ST,,,861,CLC,Iglesias Unidas
2921 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
663 E THAYER ST,,,589,CLC,Iglesias Unidas
257 E STELLA ST,,,609,CLC,Iglesias Unidas
3040 N LEE ST,,,637,CLC,Iglesias Unidas
3038 N LEE ST,,,637,CLC,Iglesias Unidas
2134 N REESE ST,,,602,CLC,Iglesias Unidas
2124 N REESE ST,,,602,CLC,Iglesias Unidas
2124 N RANDOLPH ST,,,630,CLC,Iglesias Unidas
2736 FRANKFORD AVE,,,1024,CLC,NKCDC
2738 FRANKFORD AVE,,,905,CLC,NKCDC
2742 FRANKFORD AVE,,,1030,CLC,NKCDC
1821 HART LN,,,941,CLC,NKCDC
1906 HART LN,,,702,CLC,NKCDC
2001 HART LN,,,1080,CLC,NKCDC
2003 HART LN,,,879,CLC,NKCDC
2730 HELEN ST,,,447,CLC,NKCDC
2738 HELEN ST,,,490,CLC,NKCDC
1907 E STERNER ST,,,488,CLC,NKCDC
1543 N 6TH ST,,,1706,CLC,SKCP
1555 N 6TH ST,,,1132,CLC,SKCP
1557 N 6TH ST,,,1159,CLC,SKCP
300 JEFFERSON ST,,,354,CLC,SKCP
1846 N LEITHGOW ST,,,622,CLC,SKCP
1842 N LEITHGOW ST,,,808,CLC,SKCP
1852 N LEITHGOW ST,,,898,CLC,SKCP
1854 N LEITHGOW ST,,,982,CLC,SKCP
1856 N LEITHGOW ST,,,1064,CLC,SKCP
1610 N BODINE ST,,,898,CLC,SKCP
159 W CUMBERLAND ST,,,884,CLC,Iglesias Unidas
161 W CUMBERLAND ST,,,855,CLC,Iglesias Unidas
169 W CUMBERLAND ST,,,969,CLC,Iglesias Unidas
2733 N FRONT ST,,,1848,CLC,Iglesias Unidas
163 W CUMBERLAND ST,,,900,CLC,Iglesias Unidas
2533 N 2ND ST,,,1962,CLC,Iglesias Unidas
2136 N 5TH ST,,,1008,CLC,Iglesias Unidas
2146 N 5TH ST,,,810,CLC,Iglesias Unidas
2562 HOPE ST,,,546,CLC,Iglesias Unidas
2568 HOPE ST,,,576,CLC,Iglesias Unidas
2838 HOPE ST,,,647,CLC,Iglesias Unidas
2826 N LEE ST,,,631,CLC,Iglesias Unidas
357 E CAMBRIA ST,,,806,CLC,Iglesias Unidas
359 E CAMBRIA ST,,,854,CLC,Iglesias Unidas
2937 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
2927 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
3401 CRYSTAL ST,,,734,CLC,Iglesias Unidas
450 E ELKHART ST,,,624,CLC,Iglesias Unidas
401 DIAMOND ST,,,992,CLC,Iglesias Unidas
224 E STELLA ST,,,609,CLC,Iglesias Unidas
2138 N REESE ST,,,602,CLC,Iglesias Unidas
3042 N LEE ST,,,637,CLC,Iglesias Unidas
2130 N REESE ST,,,602,CLC,Iglesias Unidas
2128 N REESE ST,,,602,CLC,Iglesias Unidas
2120 N RANDOLPH ST,,,521,CLC,Iglesias Unidas
2744 FRANKFORD AVE,,,982,CLC,NKCDC
2740 FRANKFORD AVE,,,850,CLC,NKCDC
1817 HART LN,,,1135,CLC,NKCDC
2732 HELEN ST,,,443,CLC,NKCDC
2713 KENSINGTON AVE,,,735,CLC,NKCDC
2715 KENSINGTON AVE,,,851,CLC,NKCDC
2719 KENSINGTON AVE,,,947,CLC,NKCDC
2033 E ORLEANS ST,,,1550,CLC,NKCDC
2035 E ORLEANS ST,,,1673,CLC,NKCDC
1911 E SOMERSET ST,,,772,CLC,NKCDC
1913 E STERNER ST,,,487,CLC,NKCDC
1529 N 6TH ST,,,1439,CLC,SKCP
1545 N 6TH ST,,,1615,CLC,SKCP
1551 N 6TH ST,,,1162,CLC,SKCP
1838 N LEITHGOW ST,,,483,CLC,SKCP
2738 N FRONT ST,,,1008,CLC,Iglesias Unidas
2800 A ST,,,742,CLC,Iglesias Unidas
2144 N 5TH ST,,,810,CLC,Iglesias Unidas
2148 N 5TH ST,,,810,CLC,Iglesias Unidas
2258 N HOWARD ST,,,832,CLC,Iglesias Unidas
2249 WATERLOO ST,,,560,CLC,Iglesias Unidas
2316 WATERLOO ST,,,774,CLC,Iglesias Unidas
2801 N WATER ST,,,796,CLC,Iglesias Unidas
658 E CLEMENTINE ST,,,712,CLC,Iglesias Unidas
2338 N FAIRHILL ST,,,942,CLC,Iglesias Unidas
2350 N FAIRHILL ST,,,571,CLC,Iglesias Unidas
2317 N 3RD ST,,,902,CLC,Iglesias Unidas
2925 RUTLEDGE ST,,,578,CLC,Iglesias Unidas
2810 BOUDINOT ST,,,836,CLC,Iglesias Unidas
222 E STELLA ST,,,609,CLC,Iglesias Unidas
3049 N LEE ST,,,637,CLC,Iglesias Unidas
665 E THAYER ST,,,610,CLC,Iglesias Unidas
3044 N LEE ST,,,637,CLC,Iglesias Unidas
3047 N LEE ST,,,637,CLC,Iglesias Unidas
2122 N RANDOLPH ST,,,518,CLC,Iglesias Unidas
2878 EMERALD ST,,,1259,CLC,NKCDC
2734 FRANKFORD AVE,,,846,CLC,NKCDC
1908 HART LN,,,851,CLC,NKCDC
2736 HELEN ST,,,443,CLC,NKCDC
2739 JASPER ST,,,466,CLC,NKCDC
2809 JASPER ST,,,1183,CLC,NKCDC
2717 KENSINGTON AVE,,,887,CLC,NKCDC
1913 E SELTZER ST,,,486,CLC,NKCDC
1922 E SOMERSET ST,,,912,CLC,NKCDC
1909 E STERNER ST,,,469,CLC,NKCDC
1911 E STERNER ST,,,487,CLC,NKCDC
1917 E STERNER ST,,,486,CLC,NKCDC
1915 E STERNER ST,,,460,CLC,NKCDC
1611-17 N 3RD ST,,,4935,CLC,SKCP
1519 N 6TH ST,,,1394,CLC,SKCP
1521 N 6TH ST,,,1535,CLC,SKCP
1523 N 6TH ST,,,1522,CLC,SKCP
1527 N 6TH ST,,,1727,CLC,SKCP
306 JEFFERSON ST,,,386,CLC,SKCP
1612 N BODINE ST,,,825,CLC,SKCP
2737 N FRONT ST,,,1756,CLC,Iglesias Unidas
2735 N FRONT ST,,,1785,CLC,Iglesias Unidas
2804 A ST,,,643,CLC,Iglesias Unidas
2138 N 5TH ST,,,909,CLC,Iglesias Unidas
2406 N HOWARD ST,,,1719,CLC,Iglesias Unidas
2256 N HOWARD ST,,,832,CLC,Iglesias Unidas
2260 N HOWARD ST,,,832,CLC,Iglesias Unidas
2251 WATERLOO ST,,,560,CLC,Iglesias Unidas
2262 N HOWARD ST,,,832,CLC,Iglesias Unidas
2314 WATERLOO ST,,,774,CLC,Iglesias Unidas
2564 HOPE ST,,,546,CLC,Iglesias Unidas
2800 N WATER ST,,,814,CLC,Iglesias Unidas
2824 N ORKNEY ST,,,542,CLC,Iglesias Unidas
2826 N ORKNEY ST,,,540,CLC,Iglesias Unidas
2841 N ORKNEY ST,,,459,CLC,Iglesias Unidas
440 E INDIANA AVE,,,769,CLC,Iglesias Unidas
811 E HILTON ST,,,712,CLC,Iglesias Unidas
2408 N FAIRHILL ST,,,800,CLC,Iglesias Unidas
2404 N LEITHGOW ST,,,552,CLC,Iglesias Unidas
2935 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
2933 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
2923 RUTLEDGE ST,,,546,CLC,Iglesias Unidas
2929 RUTLEDGE ST,,,579,CLC,Iglesias Unidas
661 E THAYER ST,,,596,CLC,Iglesias Unidas
3042 D ST,,,937,CLC,Iglesias Unidas
2436 N 4TH ST,,,750,CLC,Iglesias Unidas
2812 BOUDINOT ST,,,783,CLC,Iglesias Unidas
3046 N LEE ST,,,637,CLC,Iglesias Unidas
2132 N REESE ST,,,602,CLC,Iglesias Unidas
2126 N REESE ST,,,602,CLC,Iglesias Unidas
512 W SUSQUEHANNA AVE,,,1089,CLC,Iglesias Unidas
514 W SUSQUEHANNA AVE,,,992,CLC,Iglesias Unidas
2728 HELEN ST,,,414,CLC,NKCDC
2837 JASPER ST,,,1209,CLC,NKCDC
1918 E ORLEANS ST,,,2874,CLC,NKCDC
2841-43 RUTH ST,,,3129,CLC,NKCDC
1901 E SOMERSET ST,,,824,CLC,NKCDC
1914 E SOMERSET ST,,,750,CLC,NKCDC
1916 E SOMERSET ST,,,807,CLC,NKCDC
1919 E STERNER ST,,,626,CLC,NKCDC
1701 N 4TH ST,,,985,CLC,SKCP
1525 N 6TH ST,,,1520,CLC,SKCP
1531 N 6TH ST,,,1680,CLC,SKCP
1533 N 6TH ST,,,1680,CLC,SKCP
1541 N 6TH ST,,,1706,CLC,SKCP
1553 N 6TH ST,,,1143,CLC,SKCP
1549 N 6TH ST,,,1986,CLC,SKCP
310 JEFFERSON ST,,,742,CLC,SKCP
308 JEFFERSON ST,,,328,CLC,SKCP
1840 N LEITHGOW ST,,,677,CLC,SKCP
1848 N LEITHGOW ST,,,746,CLC,SKCP
1614 N BODINE ST,,,840,CLC,SKCP
1751-65 N 4TH ST,,,12453,CLC,SKCP
165 W CUMBERLAND ST,,,951,CLC,Iglesias Unidas
2313 MASCHER ST,,,927,CLC,Iglesias Unidas
2520 A ST,,,968,CLC,Iglesias Unidas
2519 N 2ND ST,,,1117,CLC,Iglesias Unidas
2140 N 5TH ST,,,765,CLC,Iglesias Unidas
2255 N HOWARD ST,,,1032,CLC,Iglesias Unidas
2142 N 5TH ST,,,810,CLC,Iglesias Unidas
2304-08 WATERLOO ST,,,1628,CLC,Iglesias Unidas
2310 WATERLOO ST,,,693,CLC,Iglesias Unidas
2312 WATERLOO ST,,,792,CLC,Iglesias Unidas
2252-58 HOPE ST,,,2037,CLC,Iglesias Unidas
2260 HOPE ST,,,619,CLC,Iglesias Unidas
2362 PALETHORP ST,,,611,CLC,Iglesias Unidas
809 E HILTON ST,,,660,CLC,Iglesias Unidas
533 W YORK ST,,,1738,CLC,Iglesias Unidas
535 W YORK ST,,,1738,CLC,Iglesias Unidas
315 W LEHIGH AVE,,,1189,CLC,Iglesias Unidas
3040 D ST,,,848,CLC,Iglesias Unidas
2136 N REESE ST,,,602,CLC,Iglesias Unidas
2140 N REESE ST,,,602,CLC,Iglesias Unidas
500-02 DIAMOND ST,,,1560,CLC,Iglesias Unidas
2126 N RANDOLPH ST,,,665,CLC,Iglesias Unidas
2732 FRANKFORD AVE,,,806,CLC,NKCDC
2730 FRANKFORD AVE,,,1200,CLC,NKCDC
2746 FRANKFORD AVE,,,1051,CLC,NKCDC
1819 HART LN,,,903,CLC,NKCDC
1823 HART LN,,,956,CLC,NKCDC
1825 HART LN,,,923,CLC,NKCDC
1827 HART LN,,,890,CLC,NKCDC
2000 HART LN,,,770,CLC,NKCDC
2746 HELEN ST,,,445,CLC,NKCDC
2749 JASPER ST,,,495,CLC,NKCDC
2845-47 RUTH ST,,,3930,CLC,NKCDC
2851 RUTH ST,,,1856,CLC,NKCDC
1908 E SELTZER ST,,,487,CLC,NKCDC
1910 E SELTZER ST,,,442,CLC,NKCDC
1918 E SILVER ST,,,455,CLC,NKCDC
1547 N 6TH ST,,,1916,CLC,SKCP
1844 N LEITHGOW ST,,,655,CLC,SKCP
1850 N LEITHGOW ST,,,769,CLC,SKCP
1608 N BODINE ST,,,1630,CLC,SKCP
2118 N 5TH ST,,,656,CLC,Iglesias Unidas
2513-17 N 2ND ST,,,5777,CLC,Iglesias Unidas
2352 N FAIRHILL ST,,,575,CLC,Iglesias Unidas
2839 RUTH ST,,,2662,CLC,NKCDC
1446 GERMANTOWN AVE,,,1102,CLC,SKCP
302 JEFFERSON ST,,,333,CLC,SKCP
304 JEFFERSON ST,,,329,CLC,SKCP
900 W DUNCANNON AVE,,,2497,CLC,GPASS
5054 N 8TH ST,,,1452,CLC,GPASS
4618 N 11TH ST,,,1317,CLC,GPASS
4646 N MARVINE ST,,,1155,CLC,GPASS
1226-28 W LOUDON ST,,,8028,CLC,GPASS
1315 W ROCKLAND ST,,,7989,CLC,GPASS
4920 N WARNOCK ST,,,1695,CLC,GPASS
120 E DUVAL ST,,,2012,CLC,Mt Airy BID
6704 MUSGRAVE ST,,,1516,CLC,Mt Airy BID
125 PLEASANT ST,,,1088,CLC,Mt Airy BID
64 GOOD ST,,,1114,CLC,Mt Airy BID
68 E PASTORIUS ST,,,1231,CLC,Mt Airy BID
48 E PASTORIUS ST,,,1836,CLC,Mt Airy BID
400 E ASHMEAD ST,,,1007,CLC,NTCDC
5410 LENA ST,,,1560,CLC,NTCDC
4962 WAKEFIELD ST,,,1213,CLC,NTCDC
5334 WAKEFIELD ST,,,1925,CLC,NTCDC
300 SHEDAKER ST,,,1699,CLC,NTCDC
4946 SHELDON ST,,,8340,CLC,NTCDC
4957 SHELDON ST,,,2464,CLC,NTCDC
4961 SHELDON ST,,,2430,CLC,NTCDC
4963 SHELDON ST,,,2468,CLC,NTCDC
4962 SHELDON ST,,,3137,CLC,NTCDC
4966 SHELDON ST,,,2450,CLC,NTCDC
4969 SHELDON ST,,,2450,CLC,NTCDC
2136 CHELTEN AVE,,,1671,CLC,NTCDC
2141 CHELTEN AVE,,,1474,CLC,NTCDC
6037 E WISTER ST,,,1890,CLC,NTCDC
1947 ROWAN ST,,,1395,CLC,NTCDC
1945 ROWAN ST,,,1395,CLC,NTCDC
1949 ROWAN ST,,,1395,CLC,NTCDC
4548 WAYNE AVE,,,1691,CLC,NTCDC
4305 N 16TH ST,,,1650,CLC,NTCDC
4309 N 16TH ST,,,1650,CLC,NTCDC
4458 N 17TH ST,,,822,CLC,NTCDC
1818 W ERIE AVE,,,2769,CLC,NTCDC
752 E WOODLAWN ST,,,723,CLC,NTCDC
840 LOCUST AVE,,,1187,CLC,NTCDC
